customer_id,campaign_a,campaign_b,campaign_c,age,gender,campaignb_purchase_amount
00022196,FALSE,FALSE,FALSE,49,1,24000
00026174,FALSE,FALSE,FALSE,63,1,11900
00029808,FALSE,FALSE,FALSE,58,1,21800
00018137,FALSE,FALSE,FALSE,65,1,16900
00025660,FALSE,FALSE,FALSE,62,1,3500
00073664,FALSE,FALSE,FALSE,40,1,28200
00019620,FALSE,FALSE,FALSE,50,1,17500
00014347,FALSE,FALSE,FALSE,43,1,7800
00012090,FALSE,FALSE,FALSE,52,1,41600
00087717,FALSE,FALSE,FALSE,28,1,14100
00047991,FALSE,FALSE,FALSE,53,1,19200
00027826,FALSE,FALSE,FALSE,50,1,15600
00026781,FALSE,FALSE,FALSE,43,1,20600
00022644,FALSE,FALSE,FALSE,35,1,12000
00028511,FALSE,FALSE,FALSE,50,1,5400
00031377,FALSE,FALSE,FALSE,62,1,48100
00012321,FALSE,FALSE,FALSE,54,1,11200
00042347,FALSE,FALSE,FALSE,40,1,1600
00028997,FALSE,FALSE,FALSE,34,1,15700
00017131,FALSE,FALSE,FALSE,49,1,35100
00015091,FALSE,FALSE,FALSE,39,1,28800
00015414,FALSE,FALSE,FALSE,32,1,15800
00010283,FALSE,FALSE,FALSE,44,1,29300
00017545,FALSE,TRUE,FALSE,41,1,16800
00010080,FALSE,FALSE,FALSE,39,1,30300
00016872,FALSE,FALSE,FALSE,38,1,11600
00019721,FALSE,FALSE,FALSE,52,1,24500
00031703,FALSE,FALSE,FALSE,33,1,10800
00022911,FALSE,FALSE,FALSE,44,1,18900
00017742,FALSE,FALSE,FALSE,49,1,15600
00032985,FALSE,FALSE,FALSE,52,1,22800
00024303,FALSE,FALSE,FALSE,42,1,9700
00053379,FALSE,FALSE,FALSE,54,1,34900
00033694,FALSE,FALSE,FALSE,43,1,2000
00011497,FALSE,FALSE,FALSE,51,1,21100
00013799,FALSE,FALSE,TRUE,62,1,36500
00037725,FALSE,FALSE,FALSE,44,1,33000
00023500,FALSE,FALSE,FALSE,42,1,23300
00015891,FALSE,FALSE,FALSE,35,1,10800
00017579,FALSE,FALSE,FALSE,56,1,41800
00011972,FALSE,FALSE,FALSE,40,1,7600
00035027,FALSE,FALSE,FALSE,38,1,3700
00027071,FALSE,FALSE,FALSE,54,1,19800
00011318,FALSE,FALSE,FALSE,56,1,14800
00038648,FALSE,FALSE,FALSE,55,1,24300
00011416,FALSE,FALSE,FALSE,38,1,25700
00051855,FALSE,FALSE,TRUE,41,1,28900
00021960,FALSE,FALSE,FALSE,40,1,31900
00019487,FALSE,FALSE,FALSE,54,1,8500
00017539,FALSE,FALSE,FALSE,44,1,25300
00033491,FALSE,FALSE,FALSE,35,1,12200
00011962,FALSE,FALSE,FALSE,52,1,38800
00010182,FALSE,FALSE,FALSE,35,1,27600
00014801,FALSE,FALSE,FALSE,20,1,7500
00022644,FALSE,FALSE,TRUE,33,1,22800
00021298,FALSE,FALSE,FALSE,41,1,24500
00021858,FALSE,FALSE,FALSE,41,1,30200
00014257,FALSE,FALSE,FALSE,43,1,1600
00044662,FALSE,FALSE,FALSE,48,1,13200
00064698,FALSE,FALSE,FALSE,35,1,10700
00012138,FALSE,FALSE,FALSE,60,1,18800
00021638,FALSE,FALSE,FALSE,45,1,10700
00025999,FALSE,FALSE,FALSE,57,1,29300
00012145,FALSE,FALSE,FALSE,46,1,17700
00011699,FALSE,FALSE,FALSE,51,1,33000
00025975,FALSE,FALSE,FALSE,45,1,21500
00055344,FALSE,FALSE,FALSE,25,1,12900
00013614,FALSE,FALSE,FALSE,39,1,19300
00039013,FALSE,FALSE,FALSE,64,1,17600
00024690,FALSE,FALSE,FALSE,46,1,34000
00019826,FALSE,FALSE,FALSE,51,1,36600
00014662,FALSE,FALSE,FALSE,45,1,28600
00049170,FALSE,FALSE,FALSE,35,1,3000
00072233,FALSE,FALSE,FALSE,58,1,2600
00027030,FALSE,FALSE,FALSE,59,1,13600
00039730,FALSE,FALSE,FALSE,39,1,26700
00022672,FALSE,FALSE,FALSE,40,1,28300
00039118,FALSE,FALSE,FALSE,33,1,15600
00011242,FALSE,FALSE,FALSE,44,1,9500
00047801,FALSE,FALSE,FALSE,34,1,5400
00027779,FALSE,FALSE,TRUE,25,1,9200
00020441,FALSE,FALSE,FALSE,58,1,41200
00011563,FALSE,FALSE,FALSE,25,1,4000
00010649,FALSE,FALSE,FALSE,18,1,11300
00012036,FALSE,FALSE,FALSE,40,1,12000
00019545,FALSE,TRUE,FALSE,45,1,26500
00017141,FALSE,FALSE,FALSE,53,1,13600
00013941,FALSE,FALSE,FALSE,52,1,10600
00011580,FALSE,FALSE,FALSE,51,1,23900
00020253,FALSE,FALSE,FALSE,48,1,9600
00025471,FALSE,FALSE,TRUE,48,1,5900
00016944,FALSE,FALSE,FALSE,39,1,23100
00027915,FALSE,FALSE,FALSE,38,1,2000
00011048,FALSE,FALSE,FALSE,31,1,17800
00092435,FALSE,FALSE,FALSE,28,1,1700
00010129,FALSE,FALSE,FALSE,54,1,17600
00019172,FALSE,FALSE,FALSE,55,1,25200
00030627,FALSE,FALSE,FALSE,36,1,2500
00010799,FALSE,FALSE,FALSE,36,1,18000
00021226,FALSE,FALSE,FALSE,48,1,37400
00010395,FALSE,FALSE,FALSE,34,1,24200
00014665,FALSE,FALSE,TRUE,18,1,1300
00017228,FALSE,FALSE,FALSE,50,1,14500
00019717,FALSE,FALSE,FALSE,45,1,26300
00054496,FALSE,FALSE,FALSE,37,1,6600
00016752,FALSE,FALSE,FALSE,59,1,7700
00033131,FALSE,FALSE,FALSE,25,1,7100
00010956,FALSE,FALSE,FALSE,56,1,16500
00014075,FALSE,FALSE,TRUE,49,1,18600
00017218,FALSE,FALSE,FALSE,34,1,20200
00086738,FALSE,FALSE,FALSE,70,1,54900
00030849,FALSE,FALSE,FALSE,40,1,6600
00025804,FALSE,FALSE,FALSE,44,1,19300
00075758,FALSE,FALSE,FALSE,22,1,16200
00048216,FALSE,FALSE,FALSE,42,1,8200
00049579,FALSE,FALSE,FALSE,56,1,21000
00016469,FALSE,FALSE,FALSE,41,1,4000
00064682,FALSE,FALSE,FALSE,45,1,34700
00013353,FALSE,FALSE,FALSE,55,1,5600
00011108,FALSE,FALSE,FALSE,38,1,29700
00016138,FALSE,FALSE,FALSE,32,1,26700
00016792,FALSE,FALSE,FALSE,36,1,9100
00031962,FALSE,FALSE,FALSE,42,1,15200
00076159,FALSE,FALSE,FALSE,34,1,25000
00028176,FALSE,FALSE,FALSE,51,1,28400
00067062,FALSE,FALSE,FALSE,56,1,11500
00019326,FALSE,FALSE,FALSE,34,1,25200
00012032,FALSE,FALSE,FALSE,43,1,3900
00019132,FALSE,FALSE,FALSE,44,1,23800
00022052,FALSE,FALSE,FALSE,46,1,25300
00024646,FALSE,FALSE,FALSE,65,1,40800
00015051,FALSE,FALSE,FALSE,43,1,30000
00068574,FALSE,FALSE,FALSE,28,1,14000
00023917,FALSE,FALSE,FALSE,47,1,25000
00013871,FALSE,FALSE,FALSE,49,1,32600
00011808,FALSE,FALSE,FALSE,37,1,17400
00027972,FALSE,FALSE,FALSE,55,1,36800
00010497,FALSE,FALSE,FALSE,38,1,26400
00050283,FALSE,FALSE,FALSE,42,1,32200
00016510,FALSE,FALSE,FALSE,47,1,12300
00047801,FALSE,FALSE,FALSE,53,1,18900
00015942,FALSE,FALSE,FALSE,45,1,19800
00020881,FALSE,FALSE,FALSE,45,1,35500
00024591,FALSE,FALSE,FALSE,34,1,5300
00011336,FALSE,FALSE,FALSE,52,1,38400
00015877,FALSE,FALSE,FALSE,61,1,47500
00026309,FALSE,FALSE,FALSE,41,1,13400
00015388,FALSE,FALSE,FALSE,47,1,18700
00011757,FALSE,FALSE,FALSE,49,1,38100
00027246,FALSE,FALSE,FALSE,42,1,22400
00054540,FALSE,FALSE,FALSE,41,1,8400
00016132,FALSE,FALSE,FALSE,31,1,24300
00012248,FALSE,FALSE,FALSE,46,1,30800
00033384,FALSE,FALSE,FALSE,44,1,31300
00013333,FALSE,FALSE,FALSE,51,1,25500
00010011,FALSE,FALSE,FALSE,46,1,17600
00041333,FALSE,FALSE,FALSE,31,1,4800
00016524,FALSE,FALSE,FALSE,48,1,29700
00037759,FALSE,FALSE,FALSE,44,1,26700
00041778,FALSE,FALSE,FALSE,44,1,14600
00014314,FALSE,FALSE,FALSE,50,1,18500
00019433,FALSE,FALSE,FALSE,38,1,19800
00021990,FALSE,FALSE,FALSE,39,1,25800
00026724,FALSE,FALSE,FALSE,49,1,3400
00017083,FALSE,FALSE,FALSE,35,1,8200
00025767,FALSE,FALSE,FALSE,61,1,32200
00029187,FALSE,FALSE,FALSE,43,1,31500
00061952,FALSE,FALSE,FALSE,31,1,24600
00034583,FALSE,FALSE,FALSE,60,1,17400
00011939,FALSE,FALSE,FALSE,57,1,13600
00015854,FALSE,FALSE,FALSE,32,1,17800
00015326,FALSE,FALSE,FALSE,40,1,12900
00018439,FALSE,FALSE,TRUE,38,1,2800
00012947,FALSE,FALSE,FALSE,39,1,29000
00065935,FALSE,FALSE,FALSE,51,1,3400
00058939,FALSE,FALSE,FALSE,28,1,17500
00023992,FALSE,FALSE,FALSE,71,1,44600
00010672,FALSE,FALSE,FALSE,65,1,20300
00042513,FALSE,FALSE,FALSE,51,1,3600
00021002,FALSE,FALSE,FALSE,40,1,4900
00012481,FALSE,FALSE,FALSE,44,1,3000
00013990,FALSE,FALSE,FALSE,27,1,3000
00015295,FALSE,FALSE,FALSE,33,1,18800
00015586,FALSE,FALSE,FALSE,38,1,16400
00017290,FALSE,FALSE,FALSE,50,1,19000
00034497,FALSE,FALSE,FALSE,43,1,30800
00025301,FALSE,FALSE,FALSE,52,1,11300
00013312,FALSE,FALSE,FALSE,39,1,18100
00021858,FALSE,FALSE,FALSE,44,1,29900
00073770,FALSE,FALSE,FALSE,43,1,26400
00013188,FALSE,FALSE,FALSE,40,1,31800
00061495,FALSE,FALSE,FALSE,47,1,12900
00019558,FALSE,FALSE,FALSE,55,1,27200
00021638,FALSE,FALSE,FALSE,47,1,35200
00015739,FALSE,FALSE,FALSE,23,1,5200
00020782,FALSE,FALSE,FALSE,38,1,6800
00033496,FALSE,FALSE,FALSE,44,1,3400
00018115,FALSE,FALSE,FALSE,30,1,17300
00016466,FALSE,FALSE,FALSE,31,1,17700
00033692,FALSE,FALSE,FALSE,40,1,3800
00010973,FALSE,FALSE,FALSE,40,1,23300
00023043,FALSE,TRUE,FALSE,57,1,41200
00014847,FALSE,FALSE,FALSE,47,1,26100
00014119,FALSE,FALSE,FALSE,66,1,7500
00019875,FALSE,FALSE,FALSE,44,1,15200
00029758,FALSE,FALSE,FALSE,48,1,29300
00055968,FALSE,FALSE,FALSE,36,1,20800
00089377,FALSE,FALSE,FALSE,49,1,3700
00011852,FALSE,FALSE,FALSE,46,1,31900
00034028,FALSE,FALSE,FALSE,57,1,25500
00040529,FALSE,FALSE,FALSE,49,1,10300
00016193,FALSE,FALSE,FALSE,45,1,37200
00029202,FALSE,FALSE,FALSE,46,1,10500
00023035,FALSE,FALSE,FALSE,50,1,36600
00026811,FALSE,FALSE,FALSE,44,1,21900
00010015,FALSE,FALSE,FALSE,50,1,22700
00012263,FALSE,FALSE,FALSE,70,1,2300
00019081,FALSE,FALSE,FALSE,42,1,34900
00027200,FALSE,FALSE,FALSE,35,1,29000
00019812,FALSE,FALSE,FALSE,42,1,8100
00014347,FALSE,FALSE,FALSE,49,1,39700
00010682,FALSE,FALSE,FALSE,54,1,32400
00066515,FALSE,FALSE,FALSE,55,1,16900
00037891,FALSE,FALSE,FALSE,58,1,39400
00019391,FALSE,FALSE,FALSE,49,1,26000
00012550,FALSE,FALSE,FALSE,28,1,9100
00011957,FALSE,FALSE,FALSE,44,1,27600
00088608,FALSE,FALSE,TRUE,37,1,8900
00024299,FALSE,FALSE,FALSE,54,1,36800
00045975,FALSE,FALSE,FALSE,39,1,18200
00018469,FALSE,FALSE,FALSE,46,1,36200
00017160,FALSE,FALSE,FALSE,43,1,14100
00035145,FALSE,FALSE,FALSE,28,1,21700
00054378,FALSE,FALSE,FALSE,56,1,29000
00010817,FALSE,FALSE,FALSE,42,1,33000
00064229,FALSE,FALSE,FALSE,48,1,30600
00026665,FALSE,FALSE,FALSE,41,1,10300
00024216,FALSE,FALSE,FALSE,44,1,18600
00027164,FALSE,FALSE,FALSE,41,1,1900
00045834,FALSE,FALSE,FALSE,46,1,9100
00010828,FALSE,FALSE,FALSE,50,1,36500
00030964,FALSE,FALSE,FALSE,39,1,26700
00028548,FALSE,FALSE,FALSE,37,1,16100
00040170,FALSE,FALSE,FALSE,33,1,10400
00063000,FALSE,FALSE,FALSE,48,1,4500
00011870,FALSE,FALSE,FALSE,56,1,1900
00024202,FALSE,FALSE,FALSE,36,1,19900
00010267,FALSE,FALSE,FALSE,49,1,33900
00019560,FALSE,FALSE,FALSE,46,1,33200
00022283,FALSE,FALSE,FALSE,31,1,13700
00036568,FALSE,FALSE,FALSE,34,1,27900
00010541,FALSE,FALSE,FALSE,39,1,9200
00014551,FALSE,FALSE,FALSE,41,1,27900
00044174,FALSE,FALSE,FALSE,32,1,20700
00015132,FALSE,FALSE,FALSE,32,1,4600
00073439,FALSE,FALSE,TRUE,43,1,24800
00047828,FALSE,FALSE,FALSE,42,1,13900
00011662,FALSE,FALSE,FALSE,47,1,11600
00074379,FALSE,FALSE,FALSE,67,1,34500
00018835,FALSE,FALSE,FALSE,50,1,34200
00022452,FALSE,FALSE,FALSE,49,1,35400
00084990,FALSE,FALSE,FALSE,52,1,16500
00042496,FALSE,FALSE,FALSE,53,1,40300
00021013,FALSE,FALSE,FALSE,33,1,23200
00012825,FALSE,FALSE,FALSE,34,1,16800
00041200,FALSE,FALSE,FALSE,53,1,14900
00017539,FALSE,FALSE,FALSE,51,1,37100
00030266,FALSE,FALSE,FALSE,53,1,32400
00046903,FALSE,FALSE,FALSE,48,1,24000
00014716,FALSE,FALSE,FALSE,53,1,22400
00012603,FALSE,FALSE,FALSE,48,1,2800
00034912,FALSE,FALSE,FALSE,26,1,6900
00026378,FALSE,FALSE,FALSE,50,1,21200
00011590,FALSE,FALSE,FALSE,55,1,35800
00030386,FALSE,FALSE,FALSE,37,1,21400
00011335,FALSE,FALSE,FALSE,26,1,4700
00098366,FALSE,FALSE,FALSE,30,1,7400
00037757,FALSE,FALSE,FALSE,57,1,36300
00020343,FALSE,FALSE,FALSE,25,1,17300
00050339,FALSE,FALSE,FALSE,38,1,13500
00023478,FALSE,FALSE,FALSE,46,1,26800
00029554,FALSE,FALSE,FALSE,42,1,18000
00036487,FALSE,FALSE,FALSE,47,1,19900
00016183,FALSE,FALSE,FALSE,40,1,4900
00076456,FALSE,FALSE,FALSE,39,1,16800
00011167,FALSE,TRUE,FALSE,25,1,3200
00012700,FALSE,FALSE,FALSE,50,1,19400
00010615,FALSE,FALSE,FALSE,41,1,1400
00010871,FALSE,FALSE,FALSE,43,1,6100
00014722,FALSE,FALSE,FALSE,43,1,22200
00027912,FALSE,FALSE,FALSE,36,1,28100
00049270,FALSE,FALSE,FALSE,53,1,25000
00018357,FALSE,FALSE,FALSE,40,1,4800
00017937,FALSE,FALSE,FALSE,37,1,14700
00089069,FALSE,FALSE,FALSE,49,1,40400
00026712,FALSE,FALSE,FALSE,42,1,25500
00010716,FALSE,FALSE,TRUE,51,1,38500
00036965,FALSE,FALSE,FALSE,39,1,9300
00026717,FALSE,FALSE,FALSE,55,1,16700
00014075,FALSE,FALSE,FALSE,25,1,18700
00013560,FALSE,FALSE,FALSE,50,1,6900
00053211,FALSE,FALSE,TRUE,46,1,2500
00068220,FALSE,FALSE,FALSE,51,1,2800
00041131,FALSE,FALSE,FALSE,33,1,25100
00016761,FALSE,FALSE,FALSE,68,1,20300
00049170,FALSE,FALSE,FALSE,46,1,35900
00033192,FALSE,FALSE,FALSE,35,1,10400
00010548,FALSE,FALSE,FALSE,43,1,28800
00049917,FALSE,FALSE,FALSE,29,1,1400
00029642,FALSE,FALSE,FALSE,40,1,23600
00013148,FALSE,FALSE,TRUE,32,1,20200
00024590,FALSE,FALSE,FALSE,43,1,6800
00028932,FALSE,FALSE,FALSE,34,1,6600
00010620,FALSE,FALSE,FALSE,62,1,34700
00061809,FALSE,FALSE,FALSE,56,1,6200
00030621,FALSE,FALSE,FALSE,33,1,1100
00014277,FALSE,FALSE,FALSE,32,1,13300
00012535,FALSE,FALSE,FALSE,46,1,28100
00024353,FALSE,FALSE,FALSE,33,1,12500
00027009,FALSE,FALSE,FALSE,48,1,10300
00012574,FALSE,FALSE,FALSE,58,1,29700
00017316,FALSE,FALSE,FALSE,45,1,32400
00025103,FALSE,FALSE,FALSE,37,1,12900
00059160,FALSE,FALSE,FALSE,39,1,7400
00020046,FALSE,FALSE,FALSE,35,1,16400
00036963,FALSE,FALSE,FALSE,45,1,2900
00010550,FALSE,FALSE,FALSE,62,1,16100
00024394,FALSE,FALSE,TRUE,42,1,10800
00019337,FALSE,FALSE,FALSE,39,1,29200
00055781,FALSE,FALSE,FALSE,41,1,17800
00014239,FALSE,FALSE,FALSE,36,1,15100
00028932,FALSE,FALSE,FALSE,50,1,5800
00011852,FALSE,FALSE,FALSE,39,1,20500
00013905,FALSE,FALSE,FALSE,43,1,10100
00054730,FALSE,FALSE,FALSE,46,1,32500
00042251,FALSE,FALSE,FALSE,49,1,21700
00071917,FALSE,FALSE,FALSE,54,1,9600
00037891,FALSE,FALSE,FALSE,36,1,26100
00014562,FALSE,FALSE,FALSE,54,1,3200
00018968,FALSE,FALSE,FALSE,44,1,25800
00010943,FALSE,FALSE,FALSE,34,1,4600
00010082,FALSE,FALSE,FALSE,58,1,14300
00011460,FALSE,FALSE,FALSE,42,1,20200
00033114,FALSE,FALSE,FALSE,52,1,38500
00028400,FALSE,FALSE,FALSE,67,1,50900
00013745,FALSE,FALSE,FALSE,62,1,49400
00019754,FALSE,FALSE,FALSE,58,1,41000
00011887,FALSE,FALSE,FALSE,45,1,26100
00022059,FALSE,FALSE,FALSE,49,1,39500
00082460,FALSE,FALSE,FALSE,38,1,8900
00035265,FALSE,FALSE,FALSE,75,1,52400
00013095,FALSE,FALSE,FALSE,47,1,28000
00035241,FALSE,FALSE,FALSE,42,1,29600
00031675,FALSE,FALSE,FALSE,46,1,15000
00050110,FALSE,FALSE,FALSE,37,1,27200
00020277,FALSE,FALSE,FALSE,18,1,5200
00020713,FALSE,FALSE,FALSE,36,1,28100
00030902,FALSE,FALSE,FALSE,39,1,29400
00016895,FALSE,FALSE,FALSE,19,1,12900
00022254,FALSE,FALSE,FALSE,38,1,25500
00024444,FALSE,FALSE,FALSE,49,1,11300
00030462,FALSE,FALSE,FALSE,36,1,29100
00060668,FALSE,FALSE,FALSE,40,1,26600
00029610,FALSE,FALSE,FALSE,37,1,10500
00081029,FALSE,FALSE,FALSE,46,1,4600
00032403,FALSE,FALSE,FALSE,49,1,23300
00042587,FALSE,FALSE,FALSE,38,1,8200
00037725,FALSE,FALSE,FALSE,51,1,23800
00032070,FALSE,FALSE,FALSE,36,1,27300
00026875,FALSE,FALSE,FALSE,43,1,2700
00041131,FALSE,FALSE,FALSE,49,1,21200
00018298,FALSE,FALSE,FALSE,48,1,16300
00057883,FALSE,FALSE,FALSE,59,1,12200
00015091,FALSE,FALSE,FALSE,37,1,10000
00018118,FALSE,FALSE,FALSE,41,1,24300
00031675,FALSE,FALSE,FALSE,38,1,15000
00010828,FALSE,FALSE,FALSE,35,1,23500
00012132,FALSE,FALSE,FALSE,40,1,15200
00027246,FALSE,FALSE,FALSE,57,1,37300
00016066,FALSE,FALSE,FALSE,67,1,12100
00014435,FALSE,FALSE,FALSE,52,1,17900
00094064,FALSE,FALSE,FALSE,54,1,41600
00013731,FALSE,FALSE,FALSE,37,1,27400
00019923,FALSE,FALSE,FALSE,59,1,41600
00024136,FALSE,FALSE,FALSE,42,1,13000
00032432,FALSE,FALSE,FALSE,29,1,23900
00015633,FALSE,FALSE,FALSE,44,1,32800
00012535,FALSE,FALSE,FALSE,54,1,41300
00011580,FALSE,FALSE,FALSE,46,1,15400
00017694,FALSE,FALSE,FALSE,57,1,18600
00032878,FALSE,FALSE,FALSE,40,1,3800
00044316,FALSE,FALSE,FALSE,21,1,800
00017665,FALSE,FALSE,FALSE,49,1,31100
00013799,FALSE,FALSE,FALSE,59,1,25500
00024666,FALSE,FALSE,FALSE,47,1,17300
00085142,FALSE,FALSE,FALSE,42,1,4700
00038917,FALSE,FALSE,FALSE,48,1,26000
00014435,FALSE,FALSE,FALSE,40,1,14600
00019201,FALSE,FALSE,FALSE,67,1,52800
00023675,FALSE,FALSE,FALSE,42,1,20900
00014012,FALSE,FALSE,FALSE,48,1,7200
00013237,FALSE,FALSE,FALSE,44,1,29100
00027878,FALSE,FALSE,FALSE,53,1,11700
00027170,FALSE,FALSE,FALSE,47,1,17200
00077043,FALSE,FALSE,FALSE,46,1,34100
00018158,FALSE,FALSE,FALSE,49,1,8300
00017897,FALSE,FALSE,FALSE,45,1,14500
00018641,FALSE,FALSE,FALSE,65,1,25400
00013740,FALSE,FALSE,FALSE,29,1,20100
00013526,FALSE,FALSE,TRUE,46,1,8100
00012361,FALSE,FALSE,FALSE,41,1,4600
00010776,FALSE,FALSE,FALSE,47,1,28200
00011957,FALSE,FALSE,FALSE,47,1,11700
00028569,FALSE,FALSE,FALSE,47,1,19800
00021406,FALSE,FALSE,FALSE,25,1,3400
00017059,FALSE,FALSE,FALSE,48,1,5100
00012544,FALSE,FALSE,FALSE,38,1,20900
00039477,FALSE,FALSE,FALSE,47,1,6900
00028255,FALSE,FALSE,FALSE,36,1,9100
00031116,FALSE,FALSE,FALSE,42,1,5700
00033502,FALSE,FALSE,FALSE,61,1,24400
00012232,FALSE,FALSE,FALSE,49,1,14200
00017343,FALSE,FALSE,FALSE,50,1,39900
00034510,FALSE,FALSE,FALSE,36,1,5000
00010405,FALSE,FALSE,FALSE,43,1,35100
00010390,FALSE,FALSE,FALSE,50,1,22600
00039758,FALSE,FALSE,FALSE,43,1,22200
00035165,FALSE,FALSE,FALSE,52,1,30400
00012202,FALSE,FALSE,FALSE,36,1,22900
00014706,FALSE,FALSE,FALSE,40,1,24200
00020947,FALSE,FALSE,FALSE,53,1,44200
00016909,FALSE,FALSE,FALSE,57,1,42400
00029953,FALSE,FALSE,FALSE,32,1,21300
00062565,FALSE,FALSE,FALSE,60,1,26400
00036296,FALSE,FALSE,FALSE,37,1,30200
00032419,FALSE,FALSE,FALSE,36,1,2400
00030158,FALSE,FALSE,FALSE,34,1,19000
00048490,FALSE,FALSE,FALSE,27,1,14400
00015040,FALSE,FALSE,FALSE,49,1,16500
00019820,FALSE,FALSE,FALSE,53,1,11300
00019104,FALSE,FALSE,FALSE,57,1,2100
00017929,FALSE,FALSE,FALSE,51,1,15400
00030594,FALSE,FALSE,FALSE,43,1,13900
00059981,FALSE,FALSE,FALSE,30,1,19800
00026181,FALSE,FALSE,FALSE,47,1,22700
00081893,FALSE,FALSE,FALSE,49,1,28500
00024637,FALSE,FALSE,FALSE,50,1,11700
00061425,FALSE,FALSE,FALSE,50,1,28900
00011048,FALSE,FALSE,FALSE,43,1,30700
00012863,FALSE,FALSE,FALSE,62,1,32300
00021874,FALSE,FALSE,FALSE,44,1,15700
00015342,FALSE,FALSE,FALSE,49,1,20700
00016020,FALSE,FALSE,FALSE,46,1,5600
00017493,FALSE,FALSE,TRUE,30,1,6700
00068220,FALSE,FALSE,TRUE,43,1,33800
00054364,FALSE,FALSE,FALSE,61,1,50900
00014298,FALSE,FALSE,FALSE,52,1,39500
00049431,FALSE,FALSE,FALSE,56,1,38800
00011043,FALSE,FALSE,FALSE,62,1,11200
00026379,FALSE,FALSE,FALSE,36,1,24800
00025507,FALSE,FALSE,TRUE,43,1,25000
00016360,FALSE,FALSE,FALSE,37,1,31000
00024033,FALSE,FALSE,FALSE,45,1,14900
00012852,FALSE,FALSE,FALSE,43,1,30000
00091353,FALSE,FALSE,FALSE,45,1,35000
00016928,FALSE,FALSE,FALSE,38,1,11100
00012862,FALSE,FALSE,FALSE,37,1,18100
00011930,FALSE,FALSE,FALSE,41,1,26200
00022445,FALSE,FALSE,FALSE,57,1,21400
00012138,FALSE,FALSE,FALSE,40,1,26600
00028974,FALSE,FALSE,FALSE,43,1,34800
00015942,FALSE,FALSE,FALSE,59,1,25200
00011367,FALSE,FALSE,FALSE,59,1,32900
00012550,FALSE,FALSE,FALSE,43,1,6500
00020441,FALSE,FALSE,FALSE,33,1,12300
00016462,FALSE,FALSE,FALSE,49,1,7400
00011559,FALSE,FALSE,FALSE,49,1,33100
00043779,FALSE,FALSE,FALSE,59,1,8600
00070285,FALSE,FALSE,FALSE,56,1,23200
00026838,FALSE,FALSE,FALSE,38,1,24000
00046235,FALSE,FALSE,FALSE,49,1,29600
00012449,FALSE,FALSE,FALSE,64,1,16300
00012834,FALSE,FALSE,FALSE,31,1,1100
00015690,FALSE,FALSE,FALSE,41,1,27000
00012478,FALSE,FALSE,FALSE,47,1,31900
00021329,FALSE,FALSE,FALSE,36,1,5900
00012379,FALSE,FALSE,FALSE,31,1,13900
00049161,FALSE,FALSE,FALSE,43,1,29300
00016483,FALSE,FALSE,FALSE,46,1,36500
00010973,FALSE,FALSE,FALSE,38,1,20200
00010716,FALSE,FALSE,FALSE,50,1,4200
00054056,FALSE,FALSE,FALSE,47,1,20000
00011631,FALSE,FALSE,FALSE,50,1,23400
00054899,FALSE,FALSE,FALSE,42,1,33200
00016988,FALSE,FALSE,FALSE,59,1,41800
00089377,FALSE,FALSE,FALSE,45,1,5700
00032353,FALSE,FALSE,FALSE,42,1,4200
00084990,FALSE,FALSE,FALSE,33,1,7400
00010422,FALSE,TRUE,FALSE,44,1,25700
00017656,FALSE,FALSE,FALSE,46,1,30500
00012998,FALSE,FALSE,FALSE,49,1,37800
00039419,FALSE,FALSE,FALSE,65,1,3200
00013082,FALSE,FALSE,FALSE,62,1,41100
00017153,FALSE,FALSE,FALSE,40,1,3800
00025975,FALSE,FALSE,FALSE,50,1,12800
00019809,FALSE,FALSE,FALSE,53,1,42900
00016449,FALSE,FALSE,FALSE,34,1,24000
00011108,FALSE,FALSE,FALSE,50,1,8600
00031510,FALSE,FALSE,FALSE,62,1,46100
00016926,FALSE,FALSE,FALSE,42,1,19000
00012495,FALSE,FALSE,FALSE,54,1,8600
00027351,FALSE,FALSE,FALSE,34,1,25000
00043386,FALSE,FALSE,FALSE,49,1,8900
00068495,FALSE,FALSE,FALSE,26,1,19800
00010510,FALSE,FALSE,FALSE,39,1,13200
00012003,FALSE,TRUE,FALSE,52,1,43500
00010985,FALSE,FALSE,FALSE,33,1,20700
00056445,FALSE,FALSE,FALSE,60,1,27700
00026336,FALSE,FALSE,FALSE,54,1,22200
00052292,FALSE,FALSE,FALSE,54,1,18400
00015120,FALSE,FALSE,FALSE,43,1,26200
00010480,FALSE,FALSE,FALSE,62,1,22600
00046679,FALSE,FALSE,FALSE,46,1,20400
00069221,FALSE,FALSE,FALSE,44,1,6600
00068661,FALSE,FALSE,FALSE,55,1,26700
00031183,FALSE,FALSE,FALSE,42,1,16000
00012153,FALSE,FALSE,FALSE,35,1,17000
00021261,FALSE,FALSE,TRUE,39,1,26800
00019172,FALSE,FALSE,FALSE,56,1,9100
00018903,FALSE,FALSE,FALSE,40,1,23400
00026133,FALSE,FALSE,FALSE,31,1,9400
00019968,FALSE,FALSE,FALSE,47,1,20500
00015250,FALSE,FALSE,FALSE,41,1,26800
00025719,FALSE,FALSE,FALSE,52,1,28500
00050734,FALSE,FALSE,FALSE,54,1,32600
00025896,FALSE,FALSE,FALSE,56,1,11400
